meters,price,bathrooms,category,link,municipality,operation,owner,rooms
290 m²,€ 314.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94800413/,Albacete,Venta,Ana Isabel Martinez Marchante,8
100 m²,€ 129.900,1 baño,Piso,https://www.indomio.es/anuncios/94872479/,Albacete,Venta,InmoHouse,4
95 m²,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/94976157/,Albacete,Venta,Soluziones Inmobiliarias,4
144 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/94973741/,Albacete,Venta,Consuelo Valera Inmobiliaria & Reformas,5
87 m²,€ 158.000,1 baño,Piso,https://www.indomio.es/anuncios/91514009/,Albacete,Venta,Inmobiliaria La Mancha,3
90 m²,€ 100.000,1 baño,Piso,https://www.indomio.es/anuncios/91696633/,Albacete,Venta,InmoHouse,4
143 m²,€ 200.000,2 baños,Piso,https://www.indomio.es/anuncios/92278171/,Albacete,Venta,Meraki,6
136 m²,€ 385.000,2 baños,Piso,https://www.indomio.es/anuncios/92317177/,Albacete,Venta,Inmobiliaria La Mancha,6
87 m²,€ 158.000,1 baño,Piso,https://www.indomio.es/anuncios/94448859/,Albacete,Venta,Consuelo Valera Inmobiliaria & Reformas,3
146 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/94750267/,Albacete,Venta,Inmobiliaria Tejares,5
135 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/95063719/,Albacete,Venta,Fincasa Inmobiliaria,6
76 m²,€ 138.000,1 baño,Piso,https://www.indomio.es/anuncios/95499941/,Albacete,Venta,Inmobiliaria La Mancha,4
119 m²,€ 280.000,2 baños,Chalet,https://www.indomio.es/anuncios/95629351/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,6
110 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/94872477/,Albacete,Venta,InmoHouse,5
72 m²,€ 270.000,2 baños,Piso,https://www.indomio.es/anuncios/94898389/,Albacete,Venta,Fincasa Inmobiliaria,4
108 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/94928341/,Albacete,Venta,Inmobiliaria La Mancha,5
130 m²,€ 145.000,1 baño,Piso,https://www.indomio.es/anuncios/95017829/,Albacete,Venta,Fincasa Inmobiliaria,4
90 m²,€ 73.000,1 baño,Piso,https://www.indomio.es/anuncios/95352663/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,4
80 m²,€ 110.000,1 baño,Piso,https://www.indomio.es/anuncios/95787815/,Albacete,Venta,Inmobiliaria Tejares,4
346 m²,€ 390.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95808735/,Albacete,Venta,InmoHouse,7
137 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/82523571/,Albacete,Venta,Inmobiliaria Tejares,5
150 m²,€ 167.000,2 baños,Piso,https://www.indomio.es/anuncios/84377751/,Albacete,Venta,Inmobiliaria Tejares,6
100 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/87882329/,Albacete,Venta,InmoHouse,5
108 m²,€ 120.000,1 baño,Piso,https://www.indomio.es/anuncios/89335909/,Albacete,Venta,Inmobiliaria Tejares,4
105 m²,€ 390.000,2 baños,Piso,https://www.indomio.es/anuncios/89927683/,Albacete,Venta,InmoHouse,5
124 m²,€ 420.000,2 baños,Piso,https://www.indomio.es/anuncios/89928081/,Albacete,Venta,Germán - gestión de inmuebles,5
83 m²,€ 200.000,1 baño,Piso,https://www.indomio.es/anuncios/91070145/,Albacete,Venta,Alquilofacil - Albacete,4
68 m²,€ 210.000,,Piso,https://www.indomio.es/anuncios/95926381/,Albacete,Venta,Api vicente orozco,2
70 m²,€ 155.000,2 baños,Piso,https://www.indomio.es/anuncios/93275821/,Albacete,Venta,Alquilofacil - Albacete,4
85 m²,€ 158.000,1 baño,Piso,https://www.indomio.es/anuncios/92284595/,Albacete,Venta,Alquilofacil - Albacete,3
120 m² ,€ 180.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95687389/,Albacete,Venta,Inmobiliaria La Mancha,5
120 m²,€ 65.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/93206817/,Albacete,Venta,InmoHouse,5
106 m²,€ 165.000,2 baños,Piso ,https://www.indomio.es/anuncios/93914591/,Albacete,Venta,Iml Inmobiliaria,5
112 m²,€ 141.900,2 baños,Piso,https://www.indomio.es/anuncios/94282673/,Albacete,Venta,Inmobiliaria La Noria,6
120 m²,€ 139.000,1 baño,Piso,https://www.indomio.es/anuncios/94504487/,Albacete,Venta,Fincasa Inmobiliaria,5
215 m²,€ 165.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/94514897/,Albacete,Venta,Inmobiliaria La Mancha,5
98 m²,€ 150.000,1 baño,Piso,https://www.indomio.es/anuncios/92857215/,Albacete,Venta,Inmobiliaria Albacete E.T.I.,3
154 m²,€ 300.000,3 baños,Piso,https://www.indomio.es/anuncios/92877251/,Albacete,Venta,Meraki,7
77 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/93920617/,Albacete,Venta,Alquilofacil - Albacete,3
219 m²,€ 360.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/94132359/,Albacete,Venta,Ana Isabel Martinez Marchante,7
90 m²,€ 250.000,2 baños,Piso,https://www.indomio.es/anuncios/94141941/,Albacete,Venta,Consuelo Valera Inmobiliaria & Reformas,5
138 m²,€ 120.000,2 baños,Piso,https://www.indomio.es/anuncios/94291679/,Albacete,Venta,InmoHouse,5
460 m²,€ 295.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94475437/,Albacete,Venta,Inmobiliaria La Noria,6
107 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/94788781/,Albacete,Venta,Inmobiliaria La Mancha,5
80 m²,€ 112.500,1 baño,Piso,https://www.indomio.es/anuncios/95341095/,Albacete,Venta,Inmobiliaria Tejares,3
120 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/95288185/,Albacete,Venta,Inmobiliaria Albacete E.T.I.,6
90 m²,,,Piso,https://www.indomio.es/anuncios/95429819/,Albacete,Venta,Global House Albacete,3
140 m² ,€ 120.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95708131/,Albacete,Venta,Inmobiliaria La Noria,6
140 m²,€ 149.000,2 baños,Piso,https://www.indomio.es/anuncios/95591781/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,6
90 m²,€ 98.000,,Piso,https://www.indomio.es/anuncios/95629459/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,3
105 m²,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/95764015/,Albacete,Venta,InmoHouse,5
85 m²,€ 112.500,,Piso,https://www.indomio.es/anuncios/95768291/,Albacete,Venta,Global House Albacete,2
206 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/95808721/,Albacete,Venta,InmoHouse,5
127 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/90231643/,Albacete,Venta,Inmobiliaria Tejares,6
127 m²,€ 120.000,2 baños,Piso,https://www.indomio.es/anuncios/91073003/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,6
133 m² ,€ 112.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/95687373/,Albacete,Venta,Inmobiliaria La Mancha,5
85 m²,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/92404715/,Albacete,Venta,Consuelo Valera Inmobiliaria & Reformas,5
108 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/92795633/,Albacete,Venta,Inmobiliaria Tejares,5
100 m²,€ 145.000,1 baño,Piso,https://www.indomio.es/anuncios/92856389/,Albacete,Venta,Inmobiliaria Tejares,5
403 m² ,€ 190.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/95708671/,Albacete,Venta,Meraki,7
150 m²,€ 175.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/93798225/,Albacete,Venta,Inmobiliaria La Noria,5
106 m²,€ 180.000,1 baño,Piso,https://www.indomio.es/anuncios/94206617/,Albacete,Venta,Ana Isabel Martinez Marchante,4
260 m² ,€ 600.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95690533/,Albacete,Venta,InmoHouse,9
208 m²,€ 265.000,3 baños,Piso,https://www.indomio.es/anuncios/95089063/,Albacete,Venta,Ana Isabel Martinez Marchante,9
145 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95205767/,Albacete,Venta,InmoHouse,6
91 m²,€ 220.800,,Piso,https://www.indomio.es/anuncios/95278931/,Albacete,Venta,Aliseda Inmobiliaria,
110 m²,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/95436213/,Albacete,Venta,Inmobiliaria Tejares,4
120 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/95516371/,Albacete,Venta,InmoHouse,5
130 m²,€ 350.000,3 baños,Chalet,https://www.indomio.es/anuncios/95629395/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,8
79 m²,€ 182.000,2 baños,Piso,https://www.indomio.es/anuncios/94072489/,Albacete,Venta,,6
70 m²,€ 145.000,1 baño,Piso,https://www.indomio.es/anuncios/95415387/,Albacete,Venta,Fincasa Inmobiliaria,3
93 m²,€ 165.000,1 baño,Piso,https://www.indomio.es/anuncios/95478101/,Albacete,Venta,InmoHouse,3
101 m²,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/95638867/,Albacete,Venta,Global House Albacete,5
118 m²,€ 155.000,2 baños,Piso,https://www.indomio.es/anuncios/95808739/,Albacete,Venta,InmoHouse,6
120 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/95808709/,Albacete,Venta,InmoHouse,5
60 m²,€ 178.000,1 baño,Piso,https://www.indomio.es/anuncios/95842201/,Albacete,Venta,Fincasa Inmobiliaria,3
99 m²,€ 250.000,2 baños,Piso,https://www.indomio.es/anuncios/95899049/,Albacete,Venta,Fincasa Inmobiliaria,5
200 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95286867/,Albacete,Venta,Inmobiliaria La Mancha,4
193 m² ,€ 225.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95838653/,Albacete,Venta,Inmobiliaria La Mancha,5
113 m²,€ 168.000,2 baños,Piso,https://www.indomio.es/anuncios/95434587/,Albacete,Venta,Fincasa Inmobiliaria,5
103 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/95466835/,Albacete,Venta,Fincasa Inmobiliaria,5
113 m²,€ 184.000,2 baños,Piso,https://www.indomio.es/anuncios/96003001/,Albacete,Venta,InmoHouse,5
140 m²,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/76711285/,Albacete,Venta,Meraki,6
140 m²,€ 350.000,1 baño,Piso,https://www.indomio.es/anuncios/82682517/,Albacete,Venta,Inmobiliaria Tejares,5
120 m²,€ 3.700.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/88054289/,Albacete,Venta,IBERO HOMES,5
81 m²,€ 133.000,1 baño,Piso,https://www.indomio.es/anuncios/95855521/,Albacete,Venta,Inmobiliaria La Mancha,3
,€ 160.000,1 baño,Piso,https://www.indomio.es/anuncios/95905913/,Albacete,Venta,Grupo Luxury Home,4
135 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/95906369/,Albacete,Venta,InmoHouse,5
95 m²,€ 179.900,2 baños,Piso,https://www.indomio.es/anuncios/95993951/,Albacete,Venta,Soluziones Inmobiliarias,5
114 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/78095459/,Albacete,Venta,Meraki,5
295 m²,€ 195.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/88087257/,Albacete,Venta,Inmobiliaria La Noria,6
130 m²,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/90259957/,Albacete,Venta,Alquilofacil - Albacete,6
58 m²,€ 59.000,,Piso,https://www.indomio.es/anuncios/95816441/,Albacete,Venta,Global House Albacete,1
91 m²,€ 140.000,,Piso,https://www.indomio.es/anuncios/95816435/,Albacete,Venta,Global House Albacete,3
320 m² ,€ 950.000,,Edificio,https://www.indomio.es/anuncios/95934549/,Albacete,Venta | Alquiler con opción a compra,,
90 m²,€ 115.000,1 baño,Piso,https://www.indomio.es/anuncios/95942907/,Albacete,Venta,Fincasa Inmobiliaria,4
105 m²,€ 115.000,1 baño,Piso,https://www.indomio.es/anuncios/96002985/,Albacete,Venta,InmoHouse,4
97 m²,€ 150.000,1 baño,Piso,https://www.indomio.es/anuncios/82573929/,Albacete,Venta,Inmobiliaria Tejares,3
130 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/91222099/,Albacete,Venta,Meraki,6
100 m²,€ 270.000,2 baños,Piso,https://www.indomio.es/anuncios/92784967/,Albacete,Venta,InmoHouse,4
202 m²,€ 280.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/94212469/,Albacete,Venta,Ana Isabel Martinez Marchante,5
270 m² ,€ 630.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95956353/,Albacete,Venta,InmoHouse,8
156 m² ,€ 185.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/94371207/,Albacete,Venta,Inmobiliaria Tejares,5
154 m²,€ 328.000,2 baños,Piso,https://www.indomio.es/anuncios/94773675/,Albacete,Venta,Inmobiliaria La Mancha,6
450 m² ,€ 695.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95706301/,Albacete,Venta,Soluziones Inmobiliarias,7
120 m²,€ 141.000,2 baños,Piso,https://www.indomio.es/anuncios/95199663/,Albacete,Venta,Ana Isabel Martinez Marchante,5
101 m²,€ 268.600,,Piso,https://www.indomio.es/anuncios/95278909/,Albacete,Venta,Aliseda Inmobiliaria,
128 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/95280269/,Albacete,Venta,Meraki,6
200 m² ,€ 260.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95690561/,Albacete,Venta,InmoHouse,10
2 m²,€ 255.000,3 baños,Piso,https://www.indomio.es/anuncios/94402121/,Albacete,Venta,,6
140 m²,€ 142.000,2 baños,Piso ,https://www.indomio.es/anuncios/94618489/,Albacete,Venta,Agencia Inmobiliaria Gómez Torres,7
370 m²,€ 600.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94825257/,Albacete,Venta,Inmobiliaria Tejares,6
70 m²,€ 155.000,2 baños,Piso,https://www.indomio.es/anuncios/94936317/,Albacete,Venta,Fincasa Inmobiliaria,4
200 m²,€ 360.000,3 baños,Piso,https://www.indomio.es/anuncios/95052581/,Albacete,Venta,Ana Isabel Martinez Marchante,8
92 m²,€ 130.000,1 baño,Piso ,https://www.indomio.es/anuncios/95257025/,Albacete,Venta,,5
120 m²,€ 249.000,2 baños,Piso,https://www.indomio.es/anuncios/95629327/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,4
310 m² ,€ 220.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95848775/,Albacete,Venta,Inmobiliaria La Mancha,10
200 m²,€ 240.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95905859/,Albacete,Venta,Grupo Luxury Home,8
140 m²,€ 205.000,2 baños,Piso,https://www.indomio.es/anuncios/95764019/,Albacete,Venta,InmoHouse,5
110 m²,€ 240.000,1 baño,Piso,https://www.indomio.es/anuncios/95937581/,Albacete,Venta,InmoHouse,4
95 m²,€ 200.000,2 baños,Piso,https://www.indomio.es/anuncios/95943949/,Albacete,Venta,InmoHouse,4
130 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95951123/,Albacete,Venta,Soluziones Inmobiliarias,6
150 m²,€ 245.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/92880093/,Albacete,Venta,Inmobiliaria Tejares,5
350 m²,€ 390.000,3 baños,Caserío,https://www.indomio.es/anuncios/93107505/,Albacete,Venta,Alquilofacil - Albacete,9
69 m²,€ 129.000,1 baño,Piso,https://www.indomio.es/anuncios/93253789/,Albacete,Venta,Inmobiliaria Tejares,2
115 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/93253819/,Albacete,Venta,Inmobiliaria Tejares,5
112 m²,€ 141.900,2 baños,Piso,https://www.indomio.es/anuncios/94145493/,Albacete,Venta,Soluziones Inmobiliarias,6
127 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95089865/,Albacete,Venta,Soluziones Inmobiliarias,4
160 m²,€ 350.000,3 baños,Piso,https://www.indomio.es/anuncios/95135139/,Albacete,Venta,InmoHouse,7
68 m²,€ 150.000,2 baños,Piso,https://www.indomio.es/anuncios/95174577/,Albacete,Venta,Ana Isabel Martinez Marchante,4
260 m²,€ 320.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95205817/,Albacete,Venta,InmoHouse,8
235 m²,€ 350.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95205999/,Albacete,Venta,Ana Isabel Martinez Marchante,6
100 m²,€ 277.800,,Piso,https://www.indomio.es/anuncios/95278939/,Albacete,Venta,Aliseda Inmobiliaria,
80 m²,€ 170.000,1 baño,Piso,https://www.indomio.es/anuncios/95374943/,Albacete,Venta,Soluziones Inmobiliarias,3
170 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/91041141/,Albacete,Venta,Alquilofacil - Albacete,6
200 m²,€ 370.000,3 baños,Piso,https://www.indomio.es/anuncios/91083917/,Albacete,Venta,Inmobiliaria Tejares,8
170 m² ,€ 225.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95690503/,Albacete,Venta,InmoHouse,4
158 m²,€ 350.000,3 baños,Piso,https://www.indomio.es/anuncios/91679529/,Albacete,Venta,Inmobiliaria La Noria,7
140 m²,€ 203.000,3 baños,Piso,https://www.indomio.es/anuncios/92347009/,Albacete,Venta,Albapisos Grupo Inmobiliario,7
150 m²,€ 400.000,2 baños,Piso,https://www.indomio.es/anuncios/94123003/,Albacete,Venta,InmoHouse,5
83 m²,€ 198.000,2 baños,Piso,https://www.indomio.es/anuncios/94703183/,Albacete,Venta,,6
350 m² ,€ 250.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95687393/,Albacete,Venta,Inmobiliaria La Mancha,7
97 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/92645529/,Albacete,Venta,Meraki,4
124 m²,€ 265.000,2 baños,Piso,https://www.indomio.es/anuncios/93238941/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,5
97 m²,€ 103.000,1 baño,Piso,https://www.indomio.es/anuncios/93743433/,Albacete,Venta,Inmobiliaria Albacete E.T.I.,5
120 m²,€ 125.000,2 baños,Piso,https://www.indomio.es/anuncios/94334153/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,6
174 m²,€ 235.000,1 baño,Piso,https://www.indomio.es/anuncios/94425905/,Albacete,Venta,InmoHouse,3
106 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/94463373/,Albacete,Venta,Alquilofacil - Albacete,6
110 m²,€ 26.000,1 baño,Caserío,https://www.indomio.es/anuncios/94845969/,Albacete,Venta,Alquilofacil - Albacete,4
70 m²,€ 148.000,2 baños,Piso,https://www.indomio.es/anuncios/94898387/,Albacete,Venta,Fincasa Inmobiliaria,5
300 m²,€ 698.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94312397/,Albacete,Venta,Fincasa Inmobiliaria,7
106 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/94936287/,Albacete,Venta,Fincasa Inmobiliaria,4
230 m²,€ 200.000,2 baños,Piso,https://www.indomio.es/anuncios/95157497/,Albacete,Venta,Ana Isabel Martinez Marchante,5
216 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/95470097/,Albacete,Venta,Soluziones Inmobiliarias,5
130 m²,€ 250.000,2 baños,Piso,https://www.indomio.es/anuncios/95509575/,Albacete,Venta,InmoHouse,5
115 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/95520277/,Albacete,Venta,Global House Albacete,6
83 m²,€ 130.000,2 baños,Piso,https://www.indomio.es/anuncios/95560561/,Albacete,Venta,Inmobiliaria Tejares,5
60 m²,€ 135.000,,Piso,https://www.indomio.es/anuncios/95629369/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,2
108 m²,€ 125.000,,Piso,https://www.indomio.es/anuncios/95733701/,Albacete,Venta,Nolon,4
113 m²,€ 179.000,2 baños,Piso,https://www.indomio.es/anuncios/85064541/,Albacete,Venta,Inmobiliaria Tejares,5
193 m²,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/85600545/,Albacete,Venta,Inmobiliaria La Noria,7
90 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/94865969/,Albacete,Venta,Alquilofacil - Albacete,5
140 m² ,€ 63.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95714415/,Albacete,Venta,Virtual-home,3
538 m² ,€ 460.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95709141/,Albacete,Venta,Albapisos Grupo Inmobiliario,10
74 m²,€ 159.500,1 baño,Piso,https://www.indomio.es/anuncios/93854145/,Albacete,Venta,Ana Isabel Martinez Marchante,3
135 m²,€ 145.000,2 baños,Piso,https://www.indomio.es/anuncios/94085501/,Albacete,Venta,Albapisos Grupo Inmobiliario,6
150 m²,€ 240.000,2 baños,Piso,https://www.indomio.es/anuncios/94524665/,Albacete,Venta,Alquilofacil - Albacete,6
198 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/94536919/,Albacete,Venta,Inmobiliaria La Mancha,6
220 m²,€ 345.000,3 baños,Piso,https://www.indomio.es/anuncios/95629341/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,6
138 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/94692771/,Albacete,Venta,Api vicente orozco,5
57 m²,,1 baño,Piso,https://www.indomio.es/anuncios/94997289/,Albacete,Venta,InmoHouse,4
114 m²,,2 baños,Piso,https://www.indomio.es/anuncios/94885611/,Albacete,Venta,Inmobiliaria La Mancha,5
118 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95629381/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,5
129 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/94956707/,Albacete,Venta,Albapisos Grupo Inmobiliario,6
110 m²,€ 140.000,1 baño,Piso,https://www.indomio.es/anuncios/94279941/,Albacete,Venta,InmoHouse,4
78 m²,€ 110.000,1 baño,Piso ,https://www.indomio.es/anuncios/95589723/,Albacete,Venta,,5
114 m²,,2 baños,Piso,https://www.indomio.es/anuncios/95019509/,Albacete,Venta,Inmobiliaria La Noria,5
130 m²,€ 265.000,2 baños,Piso,https://www.indomio.es/anuncios/95265701/,Albacete,Venta,Fincasa Inmobiliaria,6
198 m²,€ 320.000,3 baños,Piso,https://www.indomio.es/anuncios/95429831/,Albacete,Venta,Global House Albacete,8
100 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/95509635/,Albacete,Venta,Inmobiliaria La Mancha,5
121 m²,€ 150.000,2 baños,Piso,https://www.indomio.es/anuncios/95537175/,Albacete,Venta,Global House Albacete,5
105 m²,€ 165.000,2 baños,Piso ,https://www.indomio.es/anuncios/95569267/,Albacete,Venta,,7
121 m²,€ 133.500,2 baños,Piso,https://www.indomio.es/anuncios/92887891/,Albacete,Venta,Inmobiliaria La Mancha,6
90 m²,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/95063715/,Albacete,Venta,Fincasa Inmobiliaria,4
238 m²,€ 450.000,2 baños,Piso,https://www.indomio.es/anuncios/94787561/,Albacete,Venta,Ana Isabel Martinez Marchante,6
130 m² ,€ 250.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95687397/,Albacete,Venta,Inmobiliaria La Mancha,4
90 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95364533/,Albacete,Venta,Inmobiliaria Tejares,3
109 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95418451/,Albacete,Venta,InmoHouse,5
96 m²,€ 107.000,,Piso,https://www.indomio.es/anuncios/95429827/,Albacete,Venta,Global House Albacete,3
88 m²,€ 170.000,1 baño,Piso,https://www.indomio.es/anuncios/95478105/,Albacete,Venta,InmoHouse,3
130 m²,€ 250.000,2 baños,Piso,https://www.indomio.es/anuncios/95311711/,Albacete,Venta,Inmobiliaria La Mancha,6
85 m²,€ 140.000,,Piso,https://www.indomio.es/anuncios/95429853/,Albacete,Venta,Global House Albacete,2
60 m²,€ 45.000,1 baño,Piso,https://www.indomio.es/anuncios/95376205/,Albacete,Venta,Inmobiliaria Tejares,4
105 m²,€ 130.000,,Piso,https://www.indomio.es/anuncios/95572437/,Albacete,Venta,Global House Albacete,3
90 m²,€ 150.000,2 baños,Piso,https://www.indomio.es/anuncios/95629447/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,5
50 m²,€ 75.000,1 baño,Piso,https://www.indomio.es/anuncios/95793611/,Albacete,Venta,Fincasa Inmobiliaria,3
56 m²,€ 135.000,,Piso,https://www.indomio.es/anuncios/95816443/,Albacete,Venta,Global House Albacete,1
380 m² ,€ 335.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94625765/,Albacete,Venta,Inmobiliaria La Mancha,6
